"Zipcode","City","State","Lat","Long","Location"
"76068","MINERAL WELLS","TX",32.82,-98.07,"NA-US-TX-MINERAL WELLS"
"76463","MINGUS","TX",32.53,-98.42,"NA-US-TX-MINGUS"
"79061","MOBEETIE","TX",35.53,-100.44,"NA-US-TX-MOBEETIE"
"76251","MONTAGUE","TX",33.67,-97.72,"NA-US-TX-MONTAGUE"
"76464","MORAN","TX",32.54,-99.16,"NA-US-TX-MORAN"
"76465","MORGAN MILL","TX",32.4,-98.17,"NA-US-TX-MORGAN MILL"
"79062","MORSE","TX",36.06,-101.47,"NA-US-TX-MORSE"
"79346","MORTON","TX",33.72,-102.75,"NA-US-TX-MORTON"
"76252","MUENSTER","TX",33.65,-97.37,"NA-US-TX-MUENSTER"
"79347","MULESHOE","TX",34.22,-102.72,"NA-US-TX-MULESHOE"
"76864","MULLIN","TX",31.55,-98.66,"NA-US-TX-MULLIN"
"76371","MUNDAY","TX",33.44,-99.62,"NA-US-TX-MUNDAY"
"76253","MYRA","TX",33.62,-97.31,"NA-US-TX-MYRA"
"79063","NAZARETH","TX",34.54,-102.1,"NA-US-TX-NAZARETH"
"76070","NEMO","TX",32.28,-97.64,"NA-US-TX-NEMO"
"76071","NEWARK","TX",32.99,-97.47,"NA-US-TX-NEWARK"
"76372","NEWCASTLE","TX",33.19,-98.74,"NA-US-TX-NEWCASTLE"
"79350","NEW DEAL","TX",33.73,-101.83,"NA-US-TX-NEW DEAL"
"76255","NOCONA","TX",33.78,-97.73,"NA-US-TX-NOCONA"
"79537","NOLAN","TX",32.27,-100.24,"NA-US-TX-NOLAN"
"76865","NORTON","TX",31.87,-100.12,"NA-US-TX-NORTON"
"79538","NOVICE","TX",31.98,-99.62,"NA-US-TX-NOVICE"
"79539","O BRIEN","TX",33.38,-99.84,"NA-US-TX-O BRIEN"
"79351","ODONNELL","TX",33,-101.82,"NA-US-TX-ODONNELL"
"76373","OKLAUNION","TX",34.13,-99.13,"NA-US-TX-OKLAUNION"
"76466","OLDEN","TX",32.42,-98.73,"NA-US-TX-OLDEN"
"79540","OLD GLORY","TX",33.12,-100.05,"NA-US-TX-OLD GLORY"
"76374","OLNEY","TX",33.36,-98.75,"NA-US-TX-OLNEY"
"79064","OLTON","TX",34.17,-102.13,"NA-US-TX-OLTON"
"79541","OVALO","TX",32.17,-99.8,"NA-US-TX-OVALO"
"76943","OZONA","TX",30.7,-101.2,"NA-US-TX-OZONA"
"79248","PADUCAH","TX",34.01,-100.3,"NA-US-TX-PADUCAH"
"76866","PAINT ROCK","TX",31.5,-99.92,"NA-US-TX-PAINT ROCK"
"76484","PALO PINTO","TX",32.75,-98.28,"NA-US-TX-PALO PINTO"
"76467","PALUXY","TX",32.35,-97.89,"NA-US-TX-PALUXY"
"79065","PAMPA","TX",35.54,-100.96,"NA-US-TX-PAMPA"
"79066","PAMPA","TX",35.54,-100.96,"NA-US-TX-PAMPA"
"79068","PANHANDLE","TX",35.34,-101.38,"NA-US-TX-PANHANDLE"
"76073","PARADISE","TX",33.08,-97.7,"NA-US-TX-PARADISE"
"76485","PEASTER","TX",32.87,-97.86,"NA-US-TX-PEASTER"
"79353","PEP","TX",33.81,-102.56,"NA-US-TX-PEP"
"76486","PERRIN","TX",33.08,-98.05,"NA-US-TX-PERRIN"
"79070","PERRYTON","TX",36.39,-100.8,"NA-US-TX-PERRYTON"
"79093","WAKA","TX",36.28,-101.04,"NA-US-TX-WAKA"
"79250","PETERSBURG","TX",33.87,-101.59,"NA-US-TX-PETERSBURG"
"76377","PETROLIA","TX",34.01,-98.23,"NA-US-TX-PETROLIA"
"76258","PILOT POINT","TX",33.39,-96.95,"NA-US-TX-PILOT POINT"
"79355","PLAINS","TX",33.19,-102.82,"NA-US-TX-PLAINS"
"79072","PLAINVIEW","TX",34.19,-101.72,"NA-US-TX-PLAINVIEW"
"79073","PLAINVIEW","TX",34.19,-101.72,"NA-US-TX-PLAINVIEW"
"76259","PONDER","TX",33.17,-97.28,"NA-US-TX-PONDER"
"76869","PONTOTOC","TX",30.9,-98.97,"NA-US-TX-PONTOTOC"
"76487","POOLVILLE","TX",32.97,-97.87,"NA-US-TX-POOLVILLE"
"79330","JUSTICEBURG","TX",33.04,-101.2,"NA-US-TX-JUSTICEBURG"
"79356","POST","TX",33.19,-101.38,"NA-US-TX-POST"
"76870","PRIDDY","TX",31.69,-98.5,"NA-US-TX-PRIDDY"
"76468","PROCTOR","TX",32.01,-98.42,"NA-US-TX-PROCTOR"
"76469","PUTNAM","TX",32.36,-99.19,"NA-US-TX-PUTNAM"
"79251","QUAIL","TX",34.9,-100.4,"NA-US-TX-QUAIL"
"79252","QUANAH","TX",34.29,-99.74,"NA-US-TX-QUANAH"
"79255","QUITAQUE","TX",34.36,-101.05,"NA-US-TX-QUITAQUE"
"76077","RAINBOW","TX",32.28,-97.7,"NA-US-TX-RAINBOW"
"79357","RALLS","TX",33.67,-101.38,"NA-US-TX-RALLS"
"76470","RANGER","TX",32.47,-98.67,"NA-US-TX-RANGER"
"76078","RHOME","TX",33.05,-97.46,"NA-US-TX-RHOME"
"76871","RICHLAND SPRINGS","TX",31.27,-98.94,"NA-US-TX-RICHLAND SPRINGS"
"76261","RINGGOLD","TX",33.8,-97.95,"NA-US-TX-RINGGOLD"
"76093","RIO VISTA","TX",32.23,-97.37,"NA-US-TX-RIO VISTA"
"76471","RISING STAR","TX",32.09,-98.96,"NA-US-TX-RISING STAR"
"76262","ROANOKE","TX",33,-97.23,"NA-US-TX-ROANOKE"
"79220","AFTON","TX",33.76,-100.81,"NA-US-TX-AFTON"
"79256","ROARING SPRINGS","TX",33.89,-100.85,"NA-US-TX-ROARING SPRINGS"
"76945","ROBERT LEE","TX",31.89,-100.48,"NA-US-TX-ROBERT LEE"
"79543","ROBY","TX",32.74,-100.37,"NA-US-TX-ROBY"
"76872","ROCHELLE","TX",31.22,-99.21,"NA-US-TX-ROCHELLE"
"79544","ROCHESTER","TX",33.31,-99.85,"NA-US-TX-ROCHESTER"
"76873","ROCKWOOD","TX",31.5,-99.37,"NA-US-TX-ROCKWOOD"
"76874","ROOSEVELT","TX",30.49,-100.05,"NA-US-TX-ROOSEVELT"
"79358","ROPESVILLE","TX",33.41,-102.15,"NA-US-TX-ROPESVILLE"
"79545","ROSCOE","TX",32.44,-100.54,"NA-US-TX-ROSCOE"
"76263","ROSSTON","TX",33.48,-97.45,"NA-US-TX-ROSSTON"
"79546","ROTAN","TX",32.85,-100.46,"NA-US-TX-ROTAN"
"76875","ROWENA","TX",31.64,-100.04,"NA-US-TX-ROWENA"
"79547","RULE","TX",33.18,-99.89,"NA-US-TX-RULE"
"79548","RULE","TX",33.18,-99.89,"NA-US-TX-RULE"
"76264","SADLER","TX",33.68,-96.84,"NA-US-TX-SADLER"
"76265","SAINT JO","TX",33.69,-97.52,"NA-US-TX-SAINT JO"
"76901","SAN ANGELO","TX",31.44,-100.45,"NA-US-TX-SAN ANGELO"
"76902","SAN ANGELO","TX",31.44,-100.45,"NA-US-TX-SAN ANGELO"
"76903","SAN ANGELO","TX",31.44,-100.45,"NA-US-TX-SAN ANGELO"
"76904","SAN ANGELO","TX",31.44,-100.45,"NA-US-TX-SAN ANGELO"
"76905","SAN ANGELO","TX",31.44,-100.45,"NA-US-TX-SAN ANGELO"
"76906","SAN ANGELO","TX",31.44,-100.45,"NA-US-TX-SAN ANGELO"
"76908","GOODFELLOW AFB","TX",31.43,-100.4,"NA-US-TX-GOODFELLOW AFB"
"76909","SAN ANGELO","TX",31.44,-100.45,"NA-US-TX-SAN ANGELO"
"79078","SANFORD","TX",35.7,-101.53,"NA-US-TX-SANFORD"
"76266","SANGER","TX",33.36,-97.17,"NA-US-TX-SANGER"
"76877","SAN SABA","TX",31.19,-98.72,"NA-US-TX-SAN SABA"
"76878","SANTA ANNA","TX",31.73,-99.32,"NA-US-TX-SANTA ANNA"
"76472","SANTO","TX",32.58,-98.18,"NA-US-TX-SANTO"
"76379","SCOTLAND","TX",33.64,-98.45,"NA-US-TX-SCOTLAND"
"79359","SEAGRAVES","TX",32.94,-102.56,"NA-US-TX-SEAGRAVES"
"79360","SEMINOLE","TX",32.71,-102.65,"NA-US-TX-SEMINOLE"
"76380","SEYMOUR","TX",33.59,-99.25,"NA-US-TX-SEYMOUR"
"79363","SHALLOWATER","TX",33.69,-101.99,"NA-US-TX-SHALLOWATER"
"79077","SAM NORWOOD","TX",35.05,-100.28,"NA-US-TX-SAM NORWOOD"
"79079","SHAMROCK","TX",35.21,-100.24,"NA-US-TX-SHAMROCK"
"76474","SIDNEY","TX",31.92,-98.77,"NA-US-TX-SIDNEY"
"76949","SILVER","TX",32.07,-100.68,"NA-US-TX-SILVER"
"79257","SILVERTON","TX",34.47,-101.3,"NA-US-TX-SILVERTON"
"79080","SKELLYTOWN","TX",35.57,-101.17,"NA-US-TX-SKELLYTOWN"
"79364","SLATON","TX",33.43,-101.64,"NA-US-TX-SLATON"
"79366","RANSOM CANYON","TX",33.52,-101.68,"NA-US-TX-RANSOM CANYON"
"76267","SLIDELL","TX",33.35,-97.39,"NA-US-TX-SLIDELL"
"79367","SMYER","TX",33.58,-102.16,"NA-US-TX-SMYER"
"79549","SNYDER","TX",32.71,-100.91,"NA-US-TX-SNYDER"
"79550","SNYDER","TX",32.71,-100.91,"NA-US-TX-SNYDER"
"76950","SONORA","TX",30.57,-100.64,"NA-US-TX-SONORA"
"76481","SOUTH BEND","TX",33,-98.66,"NA-US-TX-SOUTH BEND"
"76268","SOUTHMAYD","TX",33.62,-96.72,"NA-US-TX-SOUTHMAYD"
"79258","SOUTH PLAINS","TX",34.22,-101.3,"NA-US-TX-SOUTH PLAINS"
"79369","SPADE","TX",33.92,-102.15,"NA-US-TX-SPADE"
"79081","SPEARMAN","TX",36.19,-101.19,"NA-US-TX-SPEARMAN"
"79082","SPRINGLAKE","TX",34.23,-102.3,"NA-US-TX-SPRINGLAKE"
"76082","SPRINGTOWN","TX",32.96,-97.68,"NA-US-TX-SPRINGTOWN"
"79370","SPUR","TX",33.47,-100.85,"NA-US-TX-SPUR"
"79503","AVOCA","TX",32.86,-99.71,"NA-US-TX-AVOCA"
"79553","STAMFORD","TX",33.02,-99.64,"NA-US-TX-STAMFORD"
"76880","STAR","TX",31.47,-98.41,"NA-US-TX-STAR"
"76401","STEPHENVILLE","TX",32.21,-98.21,"NA-US-TX-STEPHENVILLE"
"76402","STEPHENVILLE","TX",32.21,-98.21,"NA-US-TX-STEPHENVILLE"
"76951","STERLING CITY","TX",31.83,-100.98,"NA-US-TX-STERLING CITY"
"79083","STINNETT","TX",35.82,-101.44,"NA-US-TX-STINNETT"
"79051","KERRICK","TX",36.45,-102.24,"NA-US-TX-KERRICK"
"79084","STRATFORD","TX",36.33,-102.07,"NA-US-TX-STRATFORD"
"76475","STRAWN","TX",32.55,-98.49,"NA-US-TX-STRAWN"
"79371","SUDAN","TX",34.06,-102.52,"NA-US-TX-SUDAN"
"79372","SUNDOWN","TX",33.45,-102.49,"NA-US-TX-SUNDOWN"
"79086","SUNRAY","TX",36.01,-101.82,"NA-US-TX-SUNRAY"
"76270","SUNSET","TX",33.45,-97.77,"NA-US-TX-SUNSET"
"79556","SWEETWATER","TX",32.46,-100.4,"NA-US-TX-SWEETWATER"
"79560","SYLVESTER","TX",32.72,-100.25,"NA-US-TX-SYLVESTER"
"79373","TAHOKA","TX",33.16,-101.79,"NA-US-TX-TAHOKA"
"76882","TALPA","TX",31.77,-99.7,"NA-US-TX-TALPA"
"76883","TELEGRAPH","TX",30.33,-99.98,"NA-US-TX-TELEGRAPH"
"79259","TELL","TX",34.38,-100.39,"NA-US-TX-TELL"
"76953","TENNYSON","TX",31.74,-100.28,"NA-US-TX-TENNYSON"
"79087","TEXLINE","TX",36.37,-103.01,"NA-US-TX-TEXLINE"
"76483","THROCKMORTON","TX",33.18,-99.17,"NA-US-TX-THROCKMORTON"
"76271","TIOGA","TX",33.47,-96.91,"NA-US-TX-TIOGA"
"76476","TOLAR","TX",32.39,-97.91,"NA-US-TX-TOLAR"
"79561","TRENT","TX",32.48,-100.12,"NA-US-TX-TRENT"
"79088","TULIA","TX",34.53,-101.77,"NA-US-TX-TULIA"
"79234","FLOMOT","TX",34.22,-100.98,"NA-US-TX-FLOMOT"
"79261","TURKEY","TX",34.39,-100.89,"NA-US-TX-TURKEY"
"79562","TUSCOLA","TX",32.21,-99.79,"NA-US-TX-TUSCOLA"
"79563","TYE","TX",32.45,-99.86,"NA-US-TX-TYE"
"79091","UMBARGER","TX",34.95,-102.1,"NA-US-TX-UMBARGER"
"76884","VALERA","TX",31.75,-99.54,"NA-US-TX-VALERA"
"76888","VOSS","TX",31.62,-99.56,"NA-US-TX-VOSS"
"76885","VALLEY SPRING","TX",30.83,-98.84,"NA-US-TX-VALLEY SPRING"
"76272","VALLEY VIEW","TX",33.48,-97.16,"NA-US-TX-VALLEY VIEW"
"76955","VANCOURT","TX",31.34,-100.17,"NA-US-TX-VANCOURT"
"79010","BOYS RANCH","TX",35.51,-102.25,"NA-US-TX-BOYS RANCH"
"79092","VEGA","TX",35.24,-102.42,"NA-US-TX-VEGA"
"76084","VENUS","TX",32.42,-97.1,"NA-US-TX-VENUS"
"76886","VERIBEST","TX",31.47,-100.25,"NA-US-TX-VERIBEST"
"76384","VERNON","TX",34.14,-99.3,"NA-US-TX-VERNON"
"76385","VERNON","TX",34.14,-99.3,"NA-US-TX-VERNON"
"76887","VOCA","TX",31.01,-99.18,"NA-US-TX-VOCA"
"76957","WALL","TX",31.37,-100.3,"NA-US-TX-WALL"
"76958","WATER VALLEY","TX",31.66,-100.71,"NA-US-TX-WATER VALLEY"
"76085","WEATHERFORD","TX",32.83,-97.7,"NA-US-TX-WEATHERFORD"
"76086","WEATHERFORD","TX",32.75,-97.77,"NA-US-TX-WEATHERFORD"
"76087","WEATHERFORD","TX",32.75,-97.77,"NA-US-TX-WEATHERFORD"
"76088","WEATHERFORD","TX",32.75,-97.77,"NA-US-TX-WEATHERFORD"
"76388","WEINERT","TX",33.32,-99.67,"NA-US-TX-WEINERT"
"79377","WELCH","TX",32.93,-102.13,"NA-US-TX-WELCH"
"79095","WELLINGTON","TX",34.85,-100.21,"NA-US-TX-WELLINGTON"
"79378","WELLMAN","TX",33.04,-102.42,"NA-US-TX-WELLMAN"
"79565","WESTBROOK","TX",32.35,-101.01,"NA-US-TX-WESTBROOK"
"79096","WHEELER","TX",35.44,-100.27,"NA-US-TX-WHEELER"
"79097","WHITE DEER","TX",35.43,-101.17,"NA-US-TX-WHITE DEER"
"79379","WHITEFACE","TX",33.59,-102.61,"NA-US-TX-WHITEFACE"
"76273","WHITESBORO","TX",33.65,-96.9,"NA-US-TX-WHITESBORO"
"79380","WHITHARRAL","TX",33.73,-102.32,"NA-US-TX-WHITHARRAL"
"76490","WHITT","TX",32.96,-98.02,"NA-US-TX-WHITT"
"76301","WICHITA FALLS","TX",33.89,-98.51,"NA-US-TX-WICHITA FALLS"
"76302","WICHITA FALLS","TX",33.89,-98.51,"NA-US-TX-WICHITA FALLS"
"76305","WICHITA FALLS","TX",33.89,-98.51,"NA-US-TX-WICHITA FALLS"
"76306","WICHITA FALLS","TX",33.89,-98.51,"NA-US-TX-WICHITA FALLS"
"76307","WICHITA FALLS","TX",33.89,-98.51,"NA-US-TX-WICHITA FALLS"
"76308","WICHITA FALLS","TX",33.89,-98.51,"NA-US-TX-WICHITA FALLS"
"76309","WICHITA FALLS","TX",33.89,-98.51,"NA-US-TX-WICHITA FALLS"
"76310","WICHITA FALLS","TX",33.89,-98.51,"NA-US-TX-WICHITA FALLS"
"76311","SHEPPARD AFB","TX",33.98,-98.5,"NA-US-TX-SHEPPARD AFB"
"79098","WILDORADO","TX",35.21,-102.24,"NA-US-TX-WILDORADO"
"79381","WILSON","TX",33.31,-101.72,"NA-US-TX-WILSON"
"79383","NEW HOME","TX",33.32,-101.91,"NA-US-TX-NEW HOME"
"76389","WINDTHORST","TX",33.57,-98.43,"NA-US-TX-WINDTHORST"
"79566","WINGATE","TX",32.04,-100.11,"NA-US-TX-WINGATE"
"79567","WINTERS","TX",31.96,-99.93,"NA-US-TX-WINTERS"
"79382","WOLFFORTH","TX",33.5,-102.01,"NA-US-TX-WOLFFORTH"
"76491","WOODSON","TX",33.01,-99.05,"NA-US-TX-WOODSON"
"76890","ZEPHYR","TX",31.67,-98.79,"NA-US-TX-ZEPHYR"
"77326","ACE","TX",30.54,-94.79,"NA-US-TX-ACE"
"77411","ALIEF","TX",29.7,-95.58,"NA-US-TX-ALIEF"
"77412","ALTAIR","TX",29.57,-96.48,"NA-US-TX-ALTAIR"
"77511","ALVIN","TX",29.43,-95.24,"NA-US-TX-ALVIN"
"77512","ALVIN","TX",29.43,-95.24,"NA-US-TX-ALVIN"
"77514","ANAHUAC","TX",29.76,-94.67,"NA-US-TX-ANAHUAC"
"77830","ANDERSON","TX",30.55,-96.03,"NA-US-TX-ANDERSON"
"77875","ROANS PRAIRIE","TX",30.59,-95.98,"NA-US-TX-ROANS PRAIRIE"
"77515","ANGLETON","TX",29.16,-95.42,"NA-US-TX-ANGLETON"
"77516","ANGLETON","TX",29.16,-95.42,"NA-US-TX-ANGLETON"
"77518","BACLIFF","TX",29.5,-94.99,"NA-US-TX-BACLIFF"
"77413","BARKER","TX",29.83,-95.77,"NA-US-TX-BARKER"
"77519","BATSON","TX",30.24,-94.6,"NA-US-TX-BATSON"
"77404","BAY CITY","TX",28.97,-95.96,"NA-US-TX-BAY CITY"
"77414","BAY CITY","TX",28.97,-95.96,"NA-US-TX-BAY CITY"
"77520","BAYTOWN","TX",29.74,-94.96,"NA-US-TX-BAYTOWN"
"77521","BAYTOWN","TX",29.74,-94.96,"NA-US-TX-BAYTOWN"
"77522","BAYTOWN","TX",29.74,-94.96,"NA-US-TX-BAYTOWN"
"77523","BAYTOWN","TX",29.76,-94.87,"NA-US-TX-BAYTOWN"
"77417","BEASLEY","TX",29.49,-95.91,"NA-US-TX-BEASLEY"
"77657","LUMBERTON","TX",30.26,-94.2,"NA-US-TX-LUMBERTON"
"77701","BEAUMONT","TX",30.08,-94.14,"NA-US-TX-BEAUMONT"
"77702","BEAUMONT","TX",30.08,-94.14,"NA-US-TX-BEAUMONT"
"77703","BEAUMONT","TX",30.08,-94.14,"NA-US-TX-BEAUMONT"
"77704","BEAUMONT","TX",30.08,-94.14,"NA-US-TX-BEAUMONT"
"77705","BEAUMONT","TX",30.08,-94.14,"NA-US-TX-BEAUMONT"
"77706","BEAUMONT","TX",30.08,-94.14,"NA-US-TX-BEAUMONT"
"77707","BEAUMONT","TX",30.08,-94.14,"NA-US-TX-BEAUMONT"
"77708","BEAUMONT","TX",30.08,-94.14,"NA-US-TX-BEAUMONT"
"77709","BEAUMONT","TX",30.14,-94.14,"NA-US-TX-BEAUMONT"
"77710","BEAUMONT","TX",30.08,-94.14,"NA-US-TX-BEAUMONT"
"77713","BEAUMONT","TX",30.08,-94.14,"NA-US-TX-BEAUMONT"
"77720","BEAUMONT","TX",30.08,-94.14,"NA-US-TX-BEAUMONT"
"77725","BEAUMONT","TX",30.08,-94.14,"NA-US-TX-BEAUMONT"
"77726","BEAUMONT","TX",30.08,-94.14,"NA-US-TX-BEAUMONT"
"77831","BEDIAS","TX",30.74,-95.92,"NA-US-TX-BEDIAS"
"77401","BELLAIRE","TX",29.7,-95.46,"NA-US-TX-BELLAIRE"
"77402","BELLAIRE","TX",29.7,-95.46,"NA-US-TX-BELLAIRE"
"77418","BELLVILLE","TX",29.94,-96.25,"NA-US-TX-BELLVILLE"
"77419","BLESSING","TX",28.83,-96.23,"NA-US-TX-BLESSING"
"77420","BOLING","TX",29.23,-95.98,"NA-US-TX-BOLING"
"77422","BRAZORIA","TX",29.04,-95.56,"NA-US-TX-BRAZORIA"
"77833","BRENHAM","TX",30.15,-96.39,"NA-US-TX-BRENHAM"
"77834","BRENHAM","TX",30.15,-96.39,"NA-US-TX-BRENHAM"
"77611","BRIDGE CITY","TX",30.02,-93.85,"NA-US-TX-BRIDGE CITY"
"77423","BROOKSHIRE","TX",29.78,-95.95,"NA-US-TX-BROOKSHIRE"
"77801","BRYAN","TX",30.66,-96.36,"NA-US-TX-BRYAN"
"77802","BRYAN","TX",30.66,-96.36,"NA-US-TX-BRYAN"
"77803","BRYAN","TX",30.66,-96.36,"NA-US-TX-BRYAN"
"77805","BRYAN","TX",30.66,-96.36,"NA-US-TX-BRYAN"
"77806","BRYAN","TX",30.66,-96.36,"NA-US-TX-BRYAN"
"77807","BRYAN","TX",30.66,-96.36,"NA-US-TX-BRYAN"
"77808","BRYAN","TX",30.66,-96.36,"NA-US-TX-BRYAN"
"77612","BUNA","TX",30.44,-93.96,"NA-US-TX-BUNA"
"77835","BURTON","TX",30.17,-96.59,"NA-US-TX-BURTON"
"77836","CALDWELL","TX",30.52,-96.7,"NA-US-TX-CALDWELL"
"77837","CALVERT","TX",30.97,-96.67,"NA-US-TX-CALVERT"
"77415","CEDAR LANE","TX",28.94,-95.76,"NA-US-TX-CEDAR LANE"
"77530","CHANNELVIEW","TX",29.78,-95.11,"NA-US-TX-CHANNELVIEW"
"77426","CHAPPELL HILL","TX",30.19,-96.21,"NA-US-TX-CHAPPELL HILL"
"77613","CHINA","TX",30.05,-94.33,"NA-US-TX-CHINA"
"77838","CHRIESMAN","TX",30.59,-96.79,"NA-US-TX-CHRIESMAN"
"77327","CLEVELAND","TX",30.34,-95.07,"NA-US-TX-CLEVELAND"
"77328","CLEVELAND","TX",30.34,-95.07,"NA-US-TX-CLEVELAND"
"77531","CLUTE","TX",29.02,-95.39,"NA-US-TX-CLUTE"
"77331","COLDSPRING","TX",30.59,-95.12,"NA-US-TX-COLDSPRING"
"77428","COLLEGEPORT","TX",28.68,-96.16,"NA-US-TX-COLLEGEPORT"
"77840","COLLEGE STATION","TX",30.6,-96.31,"NA-US-TX-COLLEGE STATION"
"77841","COLLEGE STATION","TX",30.6,-96.31,"NA-US-TX-COLLEGE STATION"
"77842","COLLEGE STATION","TX",30.6,-96.31,"NA-US-TX-COLLEGE STATION"
"77843","COLLEGE STATION","TX",30.6,-96.31,"NA-US-TX-COLLEGE STATION"
"77844","COLLEGE STATION","TX",30.6,-96.31,"NA-US-TX-COLLEGE STATION"
"77845","COLLEGE STATION","TX",30.6,-96.31,"NA-US-TX-COLLEGE STATION"
"77850","CONCORD","TX",31.26,-96.1,"NA-US-TX-CONCORD"
"77301","CONROE","TX",30.32,-95.47,"NA-US-TX-CONROE"
"77302","CONROE","TX",30.32,-95.47,"NA-US-TX-CONROE"
"77303","CONROE","TX",30.32,-95.47,"NA-US-TX-CONROE"
"77304","CONROE","TX",30.32,-95.47,"NA-US-TX-CONROE"
"77305","CONROE","TX",30.32,-95.47,"NA-US-TX-CONROE"
"77306","CONROE","TX",30.32,-95.47,"NA-US-TX-CONROE"
"77384","CONROE","TX",30.32,-95.47,"NA-US-TX-CONROE"
"77385","CONROE","TX",30.32,-95.47,"NA-US-TX-CONROE"
"77532","CROSBY","TX",29.91,-95.05,"NA-US-TX-CROSBY"
"77410","CYPRESS","TX",29.96,-95.69,"NA-US-TX-CYPRESS"
"77429","CYPRESS","TX",29.96,-95.69,"NA-US-TX-CYPRESS"
"77433","CYPRESS","TX",29.96,-95.69,"NA-US-TX-CYPRESS"
"77533","DAISETTA","TX",30.11,-94.64,"NA-US-TX-DAISETTA"
"77332","DALLARDSVILLE","TX",30.65,-94.6,"NA-US-TX-DALLARDSVILLE"
"77430","DAMON","TX",29.27,-95.72,"NA-US-TX-DAMON"
"77534","DANBURY","TX",29.22,-95.34,"NA-US-TX-DANBURY"
"77431","DANCIGER","TX",29.19,-95.72,"NA-US-TX-DANCIGER"
"77432","DANEVANG","TX",29.08,-96.17,"NA-US-TX-DANEVANG"
"77535","DAYTON","TX",30.05,-94.89,"NA-US-TX-DAYTON"
"77852","DEANVILLE","TX",30.43,-96.74,"NA-US-TX-DEANVILLE"
"77536","DEER PARK","TX",29.69,-95.11,"NA-US-TX-DEER PARK"
"77538","DEVERS","TX",30.02,-94.58,"NA-US-TX-DEVERS"
"77614","DEWEYVILLE","TX",30.3,-93.75,"NA-US-TX-DEWEYVILLE"
"77539","DICKINSON","TX",29.45,-95.06,"NA-US-TX-DICKINSON"
"77853","DIME BOX","TX",30.35,-96.81,"NA-US-TX-DIME BOX"
"77333","DOBBIN","TX",30.39,-95.68,"NA-US-TX-DOBBIN"
"77334","DODGE","TX",30.75,-95.43,"NA-US-TX-DODGE"
"77434","EAGLE LAKE","TX",29.58,-96.32,"NA-US-TX-EAGLE LAKE"
"77435","EAST BERNARD","TX",29.52,-96.06,"NA-US-TX-EAST BERNARD"
"77436","EGYPT","TX",29.39,-96.21,"NA-US-TX-EGYPT"
"77437","EL CAMPO","TX",29.19,-96.27,"NA-US-TX-EL CAMPO"
"77440","ELMATON","TX",28.82,-96.08,"NA-US-TX-ELMATON"
"77615","EVADALE","TX",30.33,-94.06,"NA-US-TX-EVADALE"
"77855","FLYNN","TX",31.14,-96.12,"NA-US-TX-FLYNN"
"77856","FRANKLIN","TX",31.02,-96.48,"NA-US-TX-FRANKLIN"
"77616","FRED","TX",30.57,-94.17,"NA-US-TX-FRED"
"77541","FREEPORT","TX",28.95,-95.36,"NA-US-TX-FREEPORT"
"77542","FREEPORT","TX",28.95,-95.36,"NA-US-TX-FREEPORT"
"77545","FRESNO","TX",29.53,-95.45,"NA-US-TX-FRESNO"
"77546","FRIENDSWOOD","TX",29.51,-95.19,"NA-US-TX-FRIENDSWOOD"
"77549","FRIENDSWOOD","TX",29.51,-95.19,"NA-US-TX-FRIENDSWOOD"
"77441","FULSHEAR","TX",29.69,-95.88,"NA-US-TX-FULSHEAR"
"77547","GALENA PARK","TX",29.74,-95.23,"NA-US-TX-GALENA PARK"
"77550","GALVESTON","TX",29.3,-94.79,"NA-US-TX-GALVESTON"
"77551","GALVESTON","TX",29.3,-94.79,"NA-US-TX-GALVESTON"
"77552","GALVESTON","TX",29.3,-94.79,"NA-US-TX-GALVESTON"
"77553","GALVESTON","TX",29.3,-94.79,"NA-US-TX-GALVESTON"
"77554","GALVESTON","TX",29.3,-94.79,"NA-US-TX-GALVESTON"
"77555","GALVESTON","TX",29.3,-94.79,"NA-US-TX-GALVESTON"
"77442","GARWOOD","TX",29.45,-96.51,"NA-US-TX-GARWOOD"
"77857","GAUSE","TX",30.78,-96.67,"NA-US-TX-GAUSE"
"77443","GLEN FLORA","TX",29.34,-96.15,"NA-US-TX-GLEN FLORA"
"77335","GOODRICH","TX",30.6,-94.94,"NA-US-TX-GOODRICH"
"77619","GROVES","TX",29.94,-93.91,"NA-US-TX-GROVES"
"77444","GUY","TX",29.33,-95.76,"NA-US-TX-GUY"
"77622","HAMSHIRE","TX",29.86,-94.31,"NA-US-TX-HAMSHIRE"
"77560","HANKAMER","TX",29.87,-94.57,"NA-US-TX-HANKAMER"
"77561","HARDIN","TX",30.15,-94.73,"NA-US-TX-HARDIN"
"77859","HEARNE","TX",30.87,-96.59,"NA-US-TX-HEARNE"
"77445","HEMPSTEAD","TX",30.09,-96.08,"NA-US-TX-HEMPSTEAD"
"77623","HIGH ISLAND","TX",29.56,-94.38,"NA-US-TX-HIGH ISLAND"
"77562","HIGHLANDS","TX",29.81,-95.05,"NA-US-TX-HIGHLANDS"
"77624","HILLISTER","TX",30.66,-94.38,"NA-US-TX-HILLISTER"
"77563","HITCHCOCK","TX",29.31,-95.01,"NA-US-TX-HITCHCOCK"
"77447","HOCKLEY","TX",30.04,-95.81,"NA-US-TX-HOCKLEY"
"77315","NORTH HOUSTON","TX",29.95,-95.34,"NA-US-TX-NORTH HOUSTON"
